schema,input_bit,plaintext_rank,cipher_hamming_fraction,tweak_hamming_fraction
fuzz_target,9,8107,0.42857142857142855,0.5
fuzz_target,4,2777,0.5714285714285714,0.21428571428571427
fuzz_target,8,2909,0.14285714285714285,0.6428571428571429
fuzz_target,1,2539,0.6428571428571429,0.5
fuzz_target,0,6837,0.42857142857142855,0.5
fuzz_target,4,1491,0.35714285714285715,0.7142857142857143
fuzz_target,4,807,0.6428571428571429,0.42857142857142855
fuzz_target,3,3673,0.5714285714285714,0.5
fuzz_target,10,1513,0.5,0.42857142857142855
fuzz_target,3,7377,0.42857142857142855,0.5714285714285714
fuzz_target,0,5867,0.42857142857142855,0.2857142857142857
fuzz_target,7,3961,0.42857142857142855,0.5714285714285714
fuzz_target,1,8732,0.5714285714285714,0.2857142857142857
fuzz_target,4,8291,0.2857142857142857,0.5714285714285714
fuzz_target,10,5294,0.42857142857142855,0.6428571428571429
fuzz_target,1,1321,0.42857142857142855,0.42857142857142855
fuzz_target,12,6510,0.5,0.42857142857142855
fuzz_target,3,5540,0.35714285714285715,0.35714285714285715
fuzz_target,3,7682,0.35714285714285715,0.21428571428571427
fuzz_target,6,1860,0.21428571428571427,0.5714285714285714
fuzz_target,12,3344,0.21428571428571427,0.7857142857142857
fuzz_target,4,9686,0.6428571428571429,0.5
fuzz_target,11,5391,0.5714285714285714,0.7142857142857143
fuzz_target,3,3937,0.5,0.42857142857142855
fuzz_target,7,8360,0.35714285714285715,0.35714285714285715
fuzz_target,2,980,0.5714285714285714,0.5714285714285714
fuzz_target,11,304,0.5,0.5714285714285714
fuzz_target,12,2741,0.35714285714285715,0.2857142857142857
fuzz_target,8,5659,0.5,0.5
fuzz_target,2,5344,0.6428571428571429,0.35714285714285715
fuzz_target,9,3022,0.5,0.42857142857142855
fuzz_target,6,9472,0.2857142857142857,0.5
fuzz_target,1,41,0.42857142857142855,0.5714285714285714
fuzz_target,7,6284,0.42857142857142855,0.2857142857142857
fuzz_target,11,2510,0.5,0.5
fuzz_target,0,6643,0.42857142857142855,0.35714285714285715
fuzz_target,3,2713,0.7857142857142857,0.35714285714285715
fuzz_target,11,173,0.5,0.14285714285714285
fuzz_target,3,9468,0.35714285714285715,0.35714285714285715
fuzz_target,0,9819,0.6428571428571429,0.5714285714285714
fuzz_target,11,1667,0.6428571428571429,0.5714285714285714
fuzz_target,9,8987,0.7142857142857143,0.5
fuzz_target,13,8573,0.5,0.35714285714285715
fuzz_target,10,5725,0.5714285714285714,0.8571428571428571
fuzz_target,9,1379,0.35714285714285715,0.6428571428571429
fuzz_target,7,1044,0.7142857142857143,0.35714285714285715
fuzz_target,6,3044,0.5,0.5
fuzz_target,0,6838,0.5714285714285714,0.35714285714285715
fuzz_target,5,5733,0.42857142857142855,0.2857142857142857
fuzz_target,2,6462,0.35714285714285715,0.5
fuzz_target,9,7038,0.42857142857142855,0.2857142857142857
fuzz_target,5,8897,0.35714285714285715,0.21428571428571427
fuzz_target,2,1007,0.2857142857142857,0.42857142857142855
fuzz_target,2,8987,0.7857142857142857,0.5
fuzz_target,1,751,0.42857142857142855,0.5
fuzz_target,4,7498,0.21428571428571427,0.6428571428571429
fuzz_target,11,6817,0.42857142857142855,0.35714285714285715
fuzz_target,3,5958,0.35714285714285715,0.35714285714285715
fuzz_target,9,3451,0.42857142857142855,0.35714285714285715
fuzz_target,3,7795,0.42857142857142855,0.42857142857142855
fuzz_target,12,3811,0.5,0.21428571428571427
fuzz_target,5,2813,0.6428571428571429,0.42857142857142855
fuzz_target,4,5203,0.5714285714285714,0.5
fuzz_target,4,2184,0.5714285714285714,0.42857142857142855
fuzz_target,12,7439,0.35714285714285715,0.6428571428571429
fuzz_target,10,6794,0.42857142857142855,0.5
fuzz_target,6,555,0.35714285714285715,0.5
fuzz_target,7,9340,0.5,0.35714285714285715
fuzz_target,11,603,0.35714285714285715,0.5
fuzz_target,12,4253,0.5,0.2857142857142857
fuzz_target,2,8296,0.35714285714285715,0.5
fuzz_target,4,3009,0.6428571428571429,0.35714285714285715
fuzz_target,4,2205,0.5,0.42857142857142855
fuzz_target,3,2971,0.5,0.35714285714285715
fuzz_target,13,9898,0.42857142857142855,0.42857142857142855
fuzz_target,1,5007,0.2857142857142857,0.5
fuzz_target,6,2460,0.5714285714285714,0.5714285714285714
fuzz_target,8,2626,0.6428571428571429,0.6428571428571429
fuzz_target,10,6220,0.2857142857142857,0.6428571428571429
fuzz_target,1,5364,0.42857142857142855,0.5
fuzz_target,8,8634,0.35714285714285715,0.35714285714285715
fuzz_target,9,8270,0.5,0.07142857142857142
fuzz_target,4,6072,0.42857142857142855,0.5
fuzz_target,4,4361,0.5714285714285714,0.35714285714285715
fuzz_target,5,3519,0.42857142857142855,0.5714285714285714
fuzz_target,1,6356,0.2857142857142857,0.2857142857142857
fuzz_target,4,5372,0.5714285714285714,0.5714285714285714
fuzz_target,7,6224,0.5714285714285714,0.35714285714285715
fuzz_target,0,8623,0.6428571428571429,0.42857142857142855
fuzz_target,1,3186,0.42857142857142855,0.2857142857142857
fuzz_target,3,5904,0.7142857142857143,0.5714285714285714
fuzz_target,13,8615,0.7142857142857143,0.5
fuzz_target,9,8842,0.7142857142857143,0.35714285714285715
fuzz_target,3,9598,0.6428571428571429,0.2857142857142857
fuzz_target,7,1634,0.5714285714285714,0.42857142857142855
fuzz_target,11,7794,0.35714285714285715,0.5714285714285714
fuzz_target,7,1547,0.35714285714285715,0.42857142857142855
fuzz_target,0,7911,0.7142857142857143,0.42857142857142855
fuzz_target,10,8123,0.5,0.5
fuzz_target,5,4508,0.42857142857142855,0.7142857142857143
fuzz_target,8,9629,0.35714285714285715,0.42857142857142855
fuzz_target,5,3221,0.42857142857142855,0.6428571428571429
fuzz_target,11,6079,0.42857142857142855,0.2857142857142857
fuzz_target,10,8617,0.42857142857142855,0.5714285714285714
fuzz_target,3,76,0.42857142857142855,0.6428571428571429
fuzz_target,0,9290,0.6428571428571429,0.5
fuzz_target,3,7178,0.5714285714285714,0.5714285714285714
fuzz_target,10,7072,0.42857142857142855,0.35714285714285715
fuzz_target,4,1302,0.7142857142857143,0.42857142857142855
fuzz_target,11,5113,0.5714285714285714,0.42857142857142855
fuzz_target,9,7786,0.5,0.5714285714285714
fuzz_target,1,6310,0.5,0.42857142857142855
fuzz_target,6,6298,0.6428571428571429,0.5
fuzz_target,3,2672,0.5,0.42857142857142855
fuzz_target,11,4570,0.42857142857142855,0.21428571428571427
fuzz_target,2,1977,0.35714285714285715,0.14285714285714285
fuzz_target,0,6893,0.5,0.5
fuzz_target,10,4701,0.5714285714285714,0.5
fuzz_target,3,408,0.5714285714285714,0.14285714285714285
fuzz_target,9,6673,0.42857142857142855,0.6428571428571429
fuzz_target,2,161,0.42857142857142855,0.42857142857142855
fuzz_target,11,597,0.42857142857142855,0.35714285714285715
fuzz_target,9,1494,0.21428571428571427,0.42857142857142855
fuzz_target,0,8169,0.35714285714285715,0.5
fuzz_target,10,6275,0.7142857142857143,0.42857142857142855
fuzz_target,8,740,0.5,0.5
fuzz_target,7,7673,0.2857142857142857,0.42857142857142855
fuzz_target,8,7478,0.35714285714285715,0.35714285714285715
fuzz_target,9,6155,0.5714285714285714,0.2857142857142857
fuzz_target,4,3460,0.35714285714285715,0.5
fuzz_target,5,4537,0.6428571428571429,0.5
fuzz_target,6,1465,0.5714285714285714,0.5
fuzz_target,0,54,0.42857142857142855,0.42857142857142855
fuzz_target,11,4504,0.6428571428571429,0.42857142857142855
fuzz_target,2,9135,0.42857142857142855,0.5
fuzz_target,5,2861,0.42857142857142855,0.6428571428571429
fuzz_target,2,54,0.35714285714285715,0.42857142857142855
fuzz_target,7,96,0.5,0.42857142857142855
fuzz_target,12,4335,0.35714285714285715,0.5714285714285714
fuzz_target,7,4706,0.5,0.6428571428571429
fuzz_target,9,3367,0.5,0.21428571428571427
fuzz_target,10,5132,0.5,0.2857142857142857
fuzz_target,13,8371,0.6428571428571429,0.5714285714285714
fuzz_target,6,4554,0.5,0.42857142857142855
fuzz_target,13,1455,0.5,0.35714285714285715
fuzz_target,8,6791,0.5714285714285714,0.2857142857142857
fuzz_target,3,4880,0.42857142857142855,0.35714285714285715
fuzz_target,0,6682,0.21428571428571427,0.5
fuzz_target,11,3008,0.42857142857142855,0.5714285714285714
fuzz_target,3,9892,0.35714285714285715,0.5714285714285714
fuzz_target,5,1766,0.5,0.14285714285714285
fuzz_target,1,7838,0.5714285714285714,0.35714285714285715
fuzz_target,5,9510,0.6428571428571429,0.5
fuzz_target,8,2055,0.8571428571428571,0.5
fuzz_target,0,3199,0.14285714285714285,0.35714285714285715
fuzz_target,0,7445,0.5,0.5714285714285714
fuzz_target,2,3496,0.5,0.42857142857142855
fuzz_target,5,2754,0.5,0.5714285714285714
fuzz_target,6,6389,0.7142857142857143,0.5
fuzz_target,2,1012,0.2857142857142857,0.5
fuzz_target,2,9667,0.6428571428571429,0.5714285714285714
fuzz_target,11,5013,0.35714285714285715,0.5
fuzz_target,11,41,0.5714285714285714,0.5714285714285714
fuzz_target,2,3001,0.2857142857142857,0.42857142857142855
fuzz_target,11,3233,0.5714285714285714,0.42857142857142855
fuzz_target,3,7156,0.42857142857142855,0.5
fuzz_target,9,1542,0.42857142857142855,0.5714285714285714
fuzz_target,4,6344,0.5714285714285714,0.42857142857142855
fuzz_target,8,9599,0.5714285714285714,0.6428571428571429
fuzz_target,1,9352,0.35714285714285715,0.5
fuzz_target,11,1942,0.5,0.35714285714285715
fuzz_target,11,286,0.42857142857142855,0.5714285714285714
fuzz_target,8,1414,0.5,0.5
fuzz_target,2,9834,0.42857142857142855,0.42857142857142855
fuzz_target,3,7020,0.42857142857142855,0.5
fuzz_target,3,6668,0.5,0.21428571428571427
fuzz_target,8,3595,0.35714285714285715,0.42857142857142855
fuzz_target,10,1167,0.5,0.5
fuzz_target,10,2880,0.2857142857142857,0.35714285714285715
fuzz_target,10,6048,0.5714285714285714,0.2857142857142857
fuzz_target,4,8025,0.42857142857142855,0.5714285714285714
fuzz_target,2,6642,0.42857142857142855,0.7142857142857143
fuzz_target,2,7518,0.35714285714285715,0.5714285714285714
fuzz_target,11,4315,0.5,0.7142857142857143
fuzz_target,9,20,0.6428571428571429,0.42857142857142855
fuzz_target,9,5918,0.35714285714285715,0.5714285714285714
fuzz_target,3,501,0.7142857142857143,0.35714285714285715
fuzz_target,11,4338,0.35714285714285715,0.6428571428571429
fuzz_target,2,8104,0.6428571428571429,0.5714285714285714
fuzz_target,11,7243,0.5714285714285714,0.2857142857142857
fuzz_target,9,5847,0.42857142857142855,0.42857142857142855
fuzz_target,12,2969,0.5,0.5714285714285714
fuzz_target,7,5843,0.5,0.6428571428571429
fuzz_target,10,8067,0.42857142857142855,0.5
fuzz_target,4,9812,0.5714285714285714,0.6428571428571429
fuzz_target,10,9345,0.5,0.5
fuzz_target,2,856,0.35714285714285715,0.5714285714285714
fuzz_target,0,5939,0.5,0.5714285714285714
fuzz_target,12,3483,0.6428571428571429,0.35714285714285715
fuzz_target,2,7875,0.42857142857142855,0.42857142857142855
fuzz_target,10,7740,0.42857142857142855,0.5
fuzz_target,6,3932,0.5,0.5
fuzz_target,1,647,0.5714285714285714,0.35714285714285715
fuzz_target,13,8845,0.2857142857142857,0.5
fuzz_target,8,6557,0.5,0.6428571428571429
fuzz_target,12,8079,0.2857142857142857,0.7142857142857143
fuzz_target,11,1722,0.6428571428571429,0.5714285714285714
fuzz_target,9,5700,0.5,0.7857142857142857
fuzz_target,12,1094,0.6428571428571429,0.42857142857142855
fuzz_target,7,4823,0.5714285714285714,0.5
fuzz_target,2,9687,0.5,0.5
fuzz_target,8,1658,0.35714285714285715,0.5714285714285714
fuzz_target,1,8577,0.42857142857142855,0.6428571428571429
fuzz_target,10,8402,0.5,0.42857142857142855
fuzz_target,3,7259,0.5,0.5
fuzz_target,3,1991,0.35714285714285715,0.5714285714285714
fuzz_target,0,4739,0.6428571428571429,0.42857142857142855
fuzz_target,6,4992,0.7142857142857143,0.35714285714285715
fuzz_target,0,2258,0.6428571428571429,0.5
fuzz_target,0,505,0.5,0.5714285714285714
fuzz_target,12,161,0.2857142857142857,0.42857142857142855
fuzz_target,10,656,0.35714285714285715,0.5714285714285714
fuzz_target,2,1712,0.42857142857142855,0.6428571428571429
fuzz_target,0,7164,0.5714285714285714,0.5
fuzz_target,8,3885,0.5714285714285714,0.42857142857142855
fuzz_target,13,1662,0.5714285714285714,0.35714285714285715
fuzz_target,5,3090,0.35714285714285715,0.5
fuzz_target,3,1063,0.2857142857142857,0.5
fuzz_target,3,1344,0.42857142857142855,0.5
fuzz_target,0,1789,0.42857142857142855,0.2857142857142857
fuzz_target,10,2550,0.21428571428571427,0.7857142857142857
fuzz_target,5,6490,0.35714285714285715,0.5714285714285714
fuzz_target,0,6530,0.42857142857142855,0.42857142857142855
fuzz_target,10,2910,0.35714285714285715,0.5714285714285714
fuzz_target,3,6778,0.2857142857142857,0.5
fuzz_target,10,2351,0.5,0.7142857142857143
fuzz_target,9,5425,0.5714285714285714,0.35714285714285715
fuzz_target,13,9009,0.42857142857142855,0.42857142857142855
fuzz_target,5,5785,0.2857142857142857,0.7857142857142857
fuzz_target,7,97,0.7142857142857143,0.5
fuzz_target,2,4726,0.5,0.42857142857142855
fuzz_target,7,2802,0.42857142857142855,0.35714285714285715
fuzz_target,11,2210,0.2857142857142857,0.5714285714285714
fuzz_target,0,1412,0.5714285714285714,0.42857142857142855
fuzz_target,2,2195,0.5714285714285714,0.42857142857142855
fuzz_target,12,2576,0.42857142857142855,0.5714285714285714
fuzz_target,8,3413,0.5,0.42857142857142855
fuzz_target,11,8052,0.5,0.6428571428571429
fuzz_target,2,1348,0.5,0.5
fuzz_target,4,3778,0.5714285714285714,0.5714285714285714
fuzz_target,2,2707,0.35714285714285715,0.5714285714285714
fuzz_target,0,2413,0.5,0.6428571428571429
fuzz_target,8,7379,0.5714285714285714,0.6428571428571429
fuzz_target,2,9874,0.5714285714285714,0.2857142857142857
fuzz_target,2,6211,0.6428571428571429,0.35714285714285715
fuzz_target,6,6034,0.42857142857142855,0.42857142857142855
fuzz_target,0,631,0.5714285714285714,0.7857142857142857
fuzz_target,2,9341,0.2857142857142857,0.8571428571428571
fuzz_target,5,3611,0.42857142857142855,0.5714285714285714
fuzz_target,2,2742,0.5,0.5714285714285714
fuzz_target,9,226,0.42857142857142855,0.42857142857142855
fuzz_target,10,7503,0.7142857142857143,0.2857142857142857
fuzz_target,0,3426,0.42857142857142855,0.5714285714285714
fuzz_target,5,8035,0.8571428571428571,0.42857142857142855
fuzz_target,3,6861,0.5,0.6428571428571429
fuzz_target,4,9143,0.5,0.7142857142857143
fuzz_target,0,1460,0.5,0.5
fuzz_target,11,586,0.2857142857142857,0.5714285714285714
fuzz_target,8,9105,0.2857142857142857,0.2857142857142857
fuzz_target,9,2561,0.35714285714285715,0.5
fuzz_target,10,5405,0.5714285714285714,0.6428571428571429
fuzz_target,1,9159,0.7142857142857143,0.5714285714285714
fuzz_target,0,8748,0.5,0.5
fuzz_target,0,8786,0.6428571428571429,0.5714285714285714
fuzz_target,0,816,0.6428571428571429,0.42857142857142855
fuzz_target,12,7964,0.42857142857142855,0.5714285714285714
fuzz_target,2,5953,0.42857142857142855,0.5
fuzz_target,5,5417,0.21428571428571427,0.7142857142857143
fuzz_target,3,1419,0.35714285714285715,0.6428571428571429
fuzz_target,0,3200,0.35714285714285715,0.42857142857142855
fuzz_target,5,5979,0.07142857142857142,0.21428571428571427
fuzz_target,8,6215,0.6428571428571429,0.5
fuzz_target,12,7643,0.5714285714285714,0.6428571428571429
fuzz_target,0,7870,0.5,0.5
fuzz_target,0,9152,0.7142857142857143,0.6428571428571429
fuzz_target,13,1201,0.5,0.42857142857142855
fuzz_target,12,5990,0.5,0.5
fuzz_target,4,3151,0.2857142857142857,0.2857142857142857
fuzz_target,10,1711,0.5714285714285714,0.6428571428571429
fuzz_target,6,924,0.5,0.7857142857142857
fuzz_target,2,670,0.5,0.5714285714285714
fuzz_target,8,2244,0.6428571428571429,0.5
fuzz_target,8,7002,0.5,0.5714285714285714
fuzz_target,0,8041,0.35714285714285715,0.5714285714285714
fuzz_target,0,931,0.5,0.7142857142857143
fuzz_target,1,869,0.35714285714285715,0.42857142857142855
fuzz_target,12,6659,0.5714285714285714,0.21428571428571427
fuzz_target,6,6852,0.5,0.42857142857142855
fuzz_target,13,464,0.42857142857142855,0.35714285714285715
fuzz_target,4,1533,0.35714285714285715,0.35714285714285715
fuzz_target,11,4677,0.2857142857142857,0.5
fuzz_target,5,4999,0.5714285714285714,0.6428571428571429
fuzz_target,9,3866,0.5714285714285714,0.35714285714285715
fuzz_target,5,2704,0.42857142857142855,0.5714285714285714
fuzz_target,2,5082,0.42857142857142855,0.7857142857142857
fuzz_target,7,7247,0.5714285714285714,0.5
fuzz_target,12,3320,0.6428571428571429,0.5
fuzz_target,3,7681,0.5,0.35714285714285715
fuzz_target,10,3274,0.5,0.5
fuzz_target,4,7202,0.5,0.35714285714285715
fuzz_target,2,6872,0.5714285714285714,0.42857142857142855
fuzz_target,6,2766,0.42857142857142855,0.35714285714285715
fuzz_target,1,5451,0.2857142857142857,0.35714285714285715
fuzz_target,1,7932,0.5,0.42857142857142855
fuzz_target,7,3916,0.5,0.21428571428571427
fuzz_target,3,3800,0.7142857142857143,0.5714285714285714
fuzz_target,10,9323,0.5,0.5
fuzz_target,7,3432,0.6428571428571429,0.5714285714285714
fuzz_target,7,3370,0.42857142857142855,0.35714285714285715
fuzz_target,3,3543,0.42857142857142855,0.21428571428571427
fuzz_target,12,4949,0.5714285714285714,0.14285714285714285
fuzz_target,2,4871,0.5714285714285714,0.42857142857142855
fuzz_target,4,2790,0.35714285714285715,0.5
fuzz_target,10,1376,0.35714285714285715,0.5714285714285714
fuzz_target,10,1163,0.5,0.5
fuzz_target,4,9745,0.6428571428571429,0.2857142857142857
fuzz_target,4,7656,0.14285714285714285,0.6428571428571429
fuzz_target,11,5623,0.2857142857142857,0.7857142857142857
fuzz_target,3,4424,0.6428571428571429,0.35714285714285715
fuzz_target,2,6802,0.42857142857142855,0.42857142857142855
fuzz_target,8,4144,0.42857142857142855,0.35714285714285715
fuzz_target,9,6609,0.42857142857142855,0.2857142857142857
fuzz_target,4,1962,0.21428571428571427,0.5
fuzz_target,3,4354,0.42857142857142855,0.5714285714285714
fuzz_target,10,7741,0.14285714285714285,0.6428571428571429
fuzz_target,2,5901,0.2857142857142857,0.42857142857142855
fuzz_target,11,5776,0.2857142857142857,0.5
fuzz_target,10,6672,0.2857142857142857,0.35714285714285715
fuzz_target,11,561,0.42857142857142855,0.6428571428571429
fuzz_target,7,115,0.42857142857142855,0.5714285714285714
fuzz_target,6,5174,0.5,0.42857142857142855
fuzz_target,6,3391,0.5714285714285714,0.5
fuzz_target,2,6157,0.5,0.42857142857142855
fuzz_target,9,3673,0.6428571428571429,0.5
fuzz_target,2,9464,0.6428571428571429,0.2857142857142857
fuzz_target,5,6850,0.2857142857142857,0.5
fuzz_target,2,2149,0.42857142857142855,0.42857142857142855
fuzz_target,5,4530,0.5714285714285714,0.5
fuzz_target,9,7609,0.5714285714285714,0.21428571428571427
fuzz_target,0,1240,0.35714285714285715,0.7142857142857143
fuzz_target,12,2013,0.5714285714285714,0.5
fuzz_target,7,2867,0.5,0.5714285714285714
fuzz_target,5,5843,0.42857142857142855,0.6428571428571429
fuzz_target,5,2996,0.42857142857142855,0.42857142857142855
fuzz_target,12,5611,0.35714285714285715,0.42857142857142855
fuzz_target,4,5266,0.5714285714285714,0.5714285714285714
fuzz_target,7,375,0.5714285714285714,0.5
fuzz_target,4,3151,0.2857142857142857,0.2857142857142857
fuzz_target,1,3253,0.6428571428571429,0.6428571428571429
fuzz_target,12,4581,0.42857142857142855,0.5714285714285714
