method,domain,repetition,budget,produced,valid,validity_rate,unique,unique_rate,duplicates,branch_coverage,elapsed_s,objects_per_s,uniform_bugs,uniform_first,rare_branch_bugs,rare_branch_first,boundary_bugs,boundary_first,clustered_bugs,clustered_first,interaction_bugs,interaction_first,source_budget,source_elapsed_s,source_objects_per_s
pdrs,imbalanced_choice,17,100,100,100,1.0,100,1.0,0,0.5,0.003237206000008541,30890.836109823147,3,8,0,101,0,101,0,101,1,8,1000,0.003237206000008541,308908.36109823146
pdrs,imbalanced_choice,17,500,500,500,1.0,500,1.0,0,1.0,0.003237206000008541,154454.18054911573,10,8,1,217,7,108,6,246,7,8,1000,0.003237206000008541,308908.36109823146
pdrs,imbalanced_choice,17,1000,1000,1000,1.0,1000,1.0,0,1.0,0.003237206000008541,308908.36109823146,15,8,2,217,13,108,15,246,13,8,1000,0.003237206000008541,308908.36109823146
pdrs,imbalanced_choice,18,100,100,100,1.0,100,1.0,0,0.75,0.0032545170000020107,30726.525625749757,3,41,0,101,3,19,1,78,0,101,1000,0.0032545170000020107,307265.25625749753
pdrs,imbalanced_choice,18,500,500,500,1.0,500,1.0,0,0.75,0.0032545170000020107,153632.62812874877,10,41,0,501,8,19,7,78,7,113,1000,0.0032545170000020107,307265.25625749753
pdrs,imbalanced_choice,18,1000,1000,1000,1.0,1000,1.0,0,0.75,0.0032545170000020107,307265.25625749753,15,41,0,1001,14,19,12,78,13,113,1000,0.0032545170000020107,307265.25625749753
pdrs,imbalanced_choice,19,100,100,100,1.0,100,1.0,0,0.75,0.0032564910000019154,30707.900006461306,2,2,0,101,4,3,1,77,0,101,1000,0.0032564910000019154,307079.00006461306
pdrs,imbalanced_choice,19,500,500,500,1.0,500,1.0,0,1.0,0.0032564910000019154,153539.50003230653,8,2,1,391,9,3,6,77,5,186,1000,0.0032564910000019154,307079.00006461306
pdrs,imbalanced_choice,19,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0032564910000019154,307079.00006461306,14,2,1,391,15,3,12,77,12,186,1000,0.0032564910000019154,307079.00006461306
pdrs,protocol_message,0,100,100,100,1.0,100,1.0,0,1.0,0.03720775100001106,2687.6120515849043,32,1,1,41,1,78,5,27,2,8,1000,0.03720775100001106,26876.120515849045
pdrs,protocol_message,0,500,500,500,1.0,500,1.0,0,1.0,0.03720775100001106,13438.060257924522,32,1,4,41,16,78,16,27,10,8,1000,0.03720775100001106,26876.120515849045
pdrs,protocol_message,0,1000,1000,1000,1.0,1000,1.0,0,1.0,0.03720775100001106,26876.120515849045,32,1,7,41,28,78,28,27,24,8,1000,0.03720775100001106,26876.120515849045
pdrs,protocol_message,1,100,100,100,1.0,100,1.0,0,1.0,0.003331406000000925,30017.356035251254,4,57,1,19,3,4,3,43,2,33,1000,0.003331406000000925,300173.5603525125
pdrs,protocol_message,1,500,500,500,1.0,500,1.0,0,1.0,0.003331406000000925,150086.78017625626,17,57,3,19,15,4,17,43,17,33,1000,0.003331406000000925,300173.5603525125
pdrs,protocol_message,1,1000,1000,1000,1.0,1000,1.0,0,1.0,0.003331406000000925,300173.5603525125,29,57,6,19,29,4,29,43,28,33,1000,0.003331406000000925,300173.5603525125
pdrs,protocol_message,2,100,100,100,1.0,100,1.0,0,1.0,0.00325935700000457,30680.898103478627,4,1,1,48,2,19,3,4,5,22,1000,0.00325935700000457,306808.98103478627
pdrs,protocol_message,2,500,500,500,1.0,500,1.0,0,1.0,0.00325935700000457,153404.49051739313,12,1,5,48,13,19,17,4,16,22,1000,0.00325935700000457,306808.98103478627
pdrs,protocol_message,2,1000,1000,1000,1.0,1000,1.0,0,1.0,0.00325935700000457,306808.98103478627,29,1,8,48,26,19,29,4,27,22,1000,0.00325935700000457,306808.98103478627
pdrs,protocol_message,3,100,100,100,1.0,100,1.0,0,0.75,0.00326691899999787,30609.880440887944,3,8,0,101,1,51,3,1,4,13,1000,0.00326691899999787,306098.8044088794
pdrs,protocol_message,3,500,500,500,1.0,500,1.0,0,1.0,0.00326691899999787,153049.4022044397,17,8,4,107,9,51,15,1,13,13,1000,0.00326691899999787,306098.8044088794
pdrs,protocol_message,3,1000,1000,1000,1.0,1000,1.0,0,1.0,0.00326691899999787,306098.8044088794,32,8,8,107,24,51,31,1,25,13,1000,0.00326691899999787,306098.8044088794
pdrs,protocol_message,4,100,100,100,1.0,100,1.0,0,0.75,0.0032687120000076675,30593.0898775314,2,18,1,59,4,5,5,16,2,90,1000,0.0032687120000076675,305930.89877531404
pdrs,protocol_message,4,500,500,500,1.0,500,1.0,0,1.0,0.0032687120000076675,152965.44938765702,15,18,3,59,10,5,14,16,11,90,1000,0.0032687120000076675,305930.89877531404
pdrs,protocol_message,4,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0032687120000076675,305930.89877531404,26,18,6,59,32,5,26,16,25,90,1000,0.0032687120000076675,305930.89877531404
pdrs,protocol_message,5,100,100,100,1.0,100,1.0,0,0.5,0.0032792880000016567,30494.4243994274,1,52,0,101,3,73,5,9,2,56,1000,0.0032792880000016567,304944.243994274
pdrs,protocol_message,5,500,500,500,1.0,500,1.0,0,1.0,0.0032792880000016567,152472.121997137,11,52,4,150,14,73,19,9,14,56,1000,0.0032792880000016567,304944.243994274
pdrs,protocol_message,5,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0032792880000016567,304944.243994274,26,52,7,150,30,73,32,9,26,56,1000,0.0032792880000016567,304944.243994274
pdrs,protocol_message,6,100,100,100,1.0,100,1.0,0,0.75,0.0033900549999970053,29498.046491897134,5,18,0,101,3,68,0,101,2,13,1000,0.0033900549999970053,294980.46491897135
pdrs,protocol_message,6,500,500,500,1.0,500,1.0,0,1.0,0.0033900549999970053,147490.23245948568,18,18,3,169,13,68,7,104,16,13,1000,0.0033900549999970053,294980.46491897135
pdrs,protocol_message,6,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0033900549999970053,294980.46491897135,31,18,7,169,31,68,27,104,28,13,1000,0.0033900549999970053,294980.46491897135
pdrs,protocol_message,7,100,100,100,1.0,100,1.0,0,0.75,0.0032592080000029,30682.300730702373,6,4,0,101,4,11,5,9,3,14,1000,0.0032592080000029,306823.00730702374
pdrs,protocol_message,7,500,500,500,1.0,500,1.0,0,1.0,0.0032592080000029,153411.50365351187,14,4,3,144,15,11,15,9,15,14,1000,0.0032592080000029,306823.00730702374
pdrs,protocol_message,7,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0032592080000029,306823.00730702374,30,4,5,144,29,11,32,9,25,14,1000,0.0032592080000029,306823.00730702374
pdrs,protocol_message,8,100,100,100,1.0,100,1.0,0,1.0,0.0032664889999978186,30613.90991981506,2,59,1,62,2,42,4,11,2,24,1000,0.0032664889999978186,306139.0991981506
pdrs,protocol_message,8,500,500,500,1.0,500,1.0,0,1.0,0.0032664889999978186,153069.5495990753,13,59,3,62,16,42,16,11,16,24,1000,0.0032664889999978186,306139.0991981506
pdrs,protocol_message,8,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0032664889999978186,306139.0991981506,28,59,7,62,29,42,30,11,28,24,1000,0.0032664889999978186,306139.0991981506
pdrs,protocol_message,9,100,100,100,1.0,100,1.0,0,1.0,0.0033946520000114333,29458.100565142817,4,9,2,30,2,28,2,18,1,9,1000,0.0033946520000114333,294581.0056514282
pdrs,protocol_message,9,500,500,500,1.0,500,1.0,0,1.0,0.0033946520000114333,147290.5028257141,16,9,5,30,15,28,12,18,11,9,1000,0.0033946520000114333,294581.0056514282
pdrs,protocol_message,9,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0033946520000114333,294581.0056514282,30,9,7,30,29,28,28,18,24,9,1000,0.0033946520000114333,294581.0056514282
pdrs,protocol_message,10,100,100,100,1.0,100,1.0,0,0.75,0.0032557319999995116,30715.058856200387,5,6,0,101,5,1,2,2,3,8,1000,0.0032557319999995116,307150.58856200386
pdrs,protocol_message,10,500,500,500,1.0,500,1.0,0,1.0,0.0032557319999995116,153575.29428100193,14,6,3,354,16,1,13,2,13,8,1000,0.0032557319999995116,307150.58856200386
pdrs,protocol_message,10,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0032557319999995116,307150.58856200386,29,6,8,354,32,1,28,2,28,8,1000,0.0032557319999995116,307150.58856200386
pdrs,protocol_message,11,100,100,100,1.0,100,1.0,0,0.75,0.0032421620000064877,30843.61608081271,2,6,0,101,4,22,4,9,4,5,1000,0.0032421620000064877,308436.1608081271
pdrs,protocol_message,11,500,500,500,1.0,500,1.0,0,1.0,0.0032421620000064877,154218.08040406354,15,6,3,218,14,22,17,9,19,5,1000,0.0032421620000064877,308436.1608081271
pdrs,protocol_message,11,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0032421620000064877,308436.1608081271,29,6,8,218,29,22,29,9,27,5,1000,0.0032421620000064877,308436.1608081271
pdrs,protocol_message,12,100,100,100,1.0,100,1.0,0,1.0,0.003274980999989907,30534.52829201396,3,8,1,64,3,22,1,8,3,5,1000,0.003274980999989907,305345.2829201396
pdrs,protocol_message,12,500,500,500,1.0,500,1.0,0,1.0,0.003274980999989907,152672.6414600698,13,8,3,64,12,22,13,8,15,5,1000,0.003274980999989907,305345.2829201396
pdrs,protocol_message,12,1000,1000,1000,1.0,1000,1.0,0,1.0,0.003274980999989907,305345.2829201396,31,8,7,64,29,22,30,8,27,5,1000,0.003274980999989907,305345.2829201396
pdrs,protocol_message,13,100,100,100,1.0,100,1.0,0,0.75,0.0032907350000073166,30388.34789181677,3,46,0,101,2,77,3,4,2,49,1000,0.0032907350000073166,303883.4789181677
pdrs,protocol_message,13,500,500,500,1.0,500,1.0,0,1.0,0.0032907350000073166,151941.73945908385,14,46,3,262,17,77,15,4,14,49,1000,0.0032907350000073166,303883.4789181677
pdrs,protocol_message,13,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0032907350000073166,303883.4789181677,29,46,6,262,30,77,31,4,26,49,1000,0.0032907350000073166,303883.4789181677
pdrs,protocol_message,14,100,100,100,1.0,100,1.0,0,0.75,0.003292297000001554,30373.930419993336,2,38,0,101,3,67,7,3,4,35,1000,0.003292297000001554,303739.30419993337
pdrs,protocol_message,14,500,500,500,1.0,500,1.0,0,1.0,0.003292297000001554,151869.65209996668,13,38,3,166,17,67,20,3,17,35,1000,0.003292297000001554,303739.30419993337
pdrs,protocol_message,14,1000,1000,1000,1.0,1000,1.0,0,1.0,0.003292297000001554,303739.30419993337,27,38,7,166,29,67,30,3,28,35,1000,0.003292297000001554,303739.30419993337
pdrs,protocol_message,15,100,100,100,1.0,100,1.0,0,1.0,0.003269633000002159,30584.472324549566,3,10,1,65,6,15,2,33,6,44,1000,0.003269633000002159,305844.72324549564
pdrs,protocol_message,15,500,500,500,1.0,500,1.0,0,1.0,0.003269633000002159,152922.36162274782,12,10,3,65,16,15,15,33,16,44,1000,0.003269633000002159,305844.72324549564
pdrs,protocol_message,15,1000,1000,1000,1.0,1000,1.0,0,1.0,0.003269633000002159,305844.72324549564,29,10,8,65,31,15,29,33,29,44,1000,0.003269633000002159,305844.72324549564
pdrs,protocol_message,16,100,100,100,1.0,100,1.0,0,1.0,0.0033291329999940444,30037.850695715337,6,36,1,6,4,20,3,7,5,10,1000,0.0033291329999940444,300378.5069571534
pdrs,protocol_message,16,500,500,500,1.0,500,1.0,0,1.0,0.0033291329999940444,150189.2534785767,16,36,4,6,14,20,17,7,14,10,1000,0.0033291329999940444,300378.5069571534
pdrs,protocol_message,16,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0033291329999940444,300378.5069571534,31,36,6,6,29,20,28,7,25,10,1000,0.0033291329999940444,300378.5069571534
pdrs,protocol_message,17,100,100,100,1.0,100,1.0,0,1.0,0.0032462270000053195,30804.992996434365,5,11,3,18,6,6,4,10,2,69,1000,0.0032462270000053195,308049.9299643436
pdrs,protocol_message,17,500,500,500,1.0,500,1.0,0,1.0,0.0032462270000053195,154024.9649821718,15,11,6,18,15,6,15,10,14,69,1000,0.0032462270000053195,308049.9299643436
pdrs,protocol_message,17,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0032462270000053195,308049.9299643436,27,11,7,18,28,6,28,10,28,69,1000,0.0032462270000053195,308049.9299643436
pdrs,protocol_message,18,100,100,100,1.0,100,1.0,0,0.75,0.0032401790000022856,30862.492473387876,4,25,1,58,1,90,3,75,3,16,1000,0.0032401790000022856,308624.92473387875
pdrs,protocol_message,18,500,500,500,1.0,500,1.0,0,1.0,0.0032401790000022856,154312.46236693938,16,25,4,58,14,90,12,75,15,16,1000,0.0032401790000022856,308624.92473387875
pdrs,protocol_message,18,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0032401790000022856,308624.92473387875,28,25,7,58,31,90,27,75,26,16,1000,0.0032401790000022856,308624.92473387875
pdrs,protocol_message,19,100,100,100,1.0,100,1.0,0,0.75,0.0032967039999931558,30333.326862286576,4,33,0,101,3,41,3,9,4,7,1000,0.0032967039999931558,303333.2686228658
pdrs,protocol_message,19,500,500,500,1.0,500,1.0,0,1.0,0.0032967039999931558,151666.6343114329,15,33,5,120,16,41,15,9,15,7,1000,0.0032967039999931558,303333.2686228658
pdrs,protocol_message,19,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0032967039999931558,303333.2686228658,31,33,7,120,32,41,28,9,27,7,1000,0.0032967039999931558,303333.2686228658
quickcheck,action_space,0,100,100,100,1.0,90,0.9,10,1.0,0.000203532,491323.231727689,0,101,10,4,3,6,0,101,0,101,1000,0.000203532,4913232.31727689
quickcheck,action_space,0,500,500,500,1.0,349,0.698,151,1.0,0.000203532,2456616.158638445,0,501,28,4,15,6,2,264,4,210,1000,0.000203532,4913232.31727689
quickcheck,action_space,0,1000,1000,1000,1.0,547,0.547,453,1.0,0.000203532,4913232.31727689,1,641,32,4,20,6,4,264,8,210,1000,0.000203532,4913232.31727689
quickcheck,action_space,1,100,100,100,1.0,93,0.93,7,1.0,0.000191484,522236.8448538781,0,101,10,5,3,26,1,60,1,26,1000,0.000191484,5222368.448538781
quickcheck,action_space,1,500,500,500,1.0,369,0.738,131,1.0,0.000191484,2611184.2242693906,2,105,24,5,15,26,3,60,3,26,1000,0.000191484,5222368.448538781
quickcheck,action_space,1,1000,1000,1000,1.0,577,0.577,423,1.0,0.000191484,5222368.448538781,4,105,30,5,19,26,4,60,6,26,1000,0.000191484,5222368.448538781
quickcheck,action_space,2,100,100,100,1.0,96,0.96,4,1.0,0.000245133,407941.8111800532,1,93,12,5,4,1,0,101,2,7,1000,0.000245133,4079418.1118005323
quickcheck,action_space,2,500,500,500,1.0,363,0.726,137,1.0,0.000245133,2039709.0559002662,2,93,26,5,16,1,4,198,4,7,1000,0.000245133,4079418.1118005323
quickcheck,action_space,2,1000,1000,1000,1.0,565,0.565,435,1.0,0.000245133,4079418.1118005323,3,93,31,5,20,1,5,198,6,7,1000,0.000245133,4079418.1118005323
quickcheck,action_space,3,100,100,100,1.0,92,0.92,8,1.0,0.000192325,519953.20421162096,0,101,6,15,3,16,0,101,2,4,1000,0.000192325,5199532.04211621
quickcheck,action_space,3,500,500,500,1.0,355,0.71,145,1.0,0.000192325,2599766.021058105,5,134,26,15,17,16,2,146,4,4,1000,0.000192325,5199532.04211621
quickcheck,action_space,3,1000,1000,1000,1.0,566,0.566,434,1.0,0.000192325,5199532.04211621,8,134,31,15,21,16,6,146,6,4,1000,0.000192325,5199532.04211621
quickcheck,action_space,4,100,100,100,1.0,90,0.9,10,1.0,0.000192555,519332.138869414,0,101,8,3,3,1,0,101,0,101,1000,0.000192555,5193321.388694139
quickcheck,action_space,4,500,500,500,1.0,345,0.69,155,1.0,0.000192555,2596660.6943470696,2,366,31,3,10,1,1,224,2,357,1000,0.000192555,5193321.388694139
quickcheck,action_space,4,1000,1000,1000,1.0,564,0.564,436,1.0,0.000192555,5193321.388694139,2,366,32,3,19,1,1,224,6,357,1000,0.000192555,5193321.388694139
quickcheck,action_space,5,100,100,100,1.0,95,0.95,5,1.0,0.000190403,525201.8087950294,2,66,7,20,2,21,0,101,1,72,1000,0.000190403,5252018.087950295
quickcheck,action_space,5,500,500,500,1.0,360,0.72,140,1.0,0.000190403,2626009.0439751474,7,66,26,20,13,21,1,115,4,72,1000,0.000190403,5252018.087950295
quickcheck,action_space,5,1000,1000,1000,1.0,572,0.572,428,1.0,0.000190403,5252018.087950295,8,66,31,20,18,21,3,115,7,72,1000,0.000190403,5252018.087950295
quickcheck,action_space,6,100,100,100,1.0,93,0.93,7,1.0,0.000253466,394530.23285174347,0,101,15,3,5,26,0,101,2,19,1000,0.000253466,3945302.3285174347
quickcheck,action_space,6,500,500,500,1.0,364,0.728,136,1.0,0.000253466,1972651.1642587173,3,169,28,3,17,26,3,314,7,19,1000,0.000253466,3945302.3285174347
quickcheck,action_space,6,1000,1000,1000,1.0,573,0.573,427,1.0,0.000253466,3945302.3285174347,5,169,32,3,21,26,4,314,7,19,1000,0.000253466,3945302.3285174347
quickcheck,action_space,7,100,100,100,1.0,89,0.89,11,1.0,0.000188149,531493.6566232082,0,101,8,14,2,36,0,101,2,12,1000,0.000188149,5314936.5662320815
quickcheck,action_space,7,500,500,500,1.0,341,0.682,159,1.0,0.000188149,2657468.2831160408,1,440,26,14,14,36,1,352,3,12,1000,0.000188149,5314936.5662320815
quickcheck,action_space,7,1000,1000,1000,1.0,548,0.548,452,1.0,0.000188149,5314936.5662320815,4,440,32,14,18,36,1,352,6,12,1000,0.000188149,5314936.5662320815
quickcheck,action_space,8,100,100,100,1.0,91,0.91,9,1.0,0.000188059,531748.0152505331,0,101,14,8,4,22,0,101,1,72,1000,0.000188059,5317480.152505331
quickcheck,action_space,8,500,500,500,1.0,331,0.662,169,1.0,0.000188059,2658740.0762526654,2,193,31,8,14,22,2,184,3,72,1000,0.000188059,5317480.152505331
quickcheck,action_space,8,1000,1000,1000,1.0,540,0.54,460,1.0,0.000188059,5317480.152505331,3,193,32,8,17,22,3,184,9,72,1000,0.000188059,5317480.152505331
quickcheck,action_space,9,100,100,100,1.0,94,0.94,6,1.0,0.000198985,502550.4435007664,1,20,11,1,4,2,0,101,0,101,1000,0.000198985,5025504.435007664
quickcheck,action_space,9,500,500,500,1.0,360,0.72,140,1.0,0.000198985,2512752.217503832,3,20,27,1,16,2,1,223,4,352,1000,0.000198985,5025504.435007664
quickcheck,action_space,9,1000,1000,1000,1.0,573,0.573,427,1.0,0.000198985,5025504.435007664,4,20,31,1,21,2,2,223,7,352,1000,0.000198985,5025504.435007664
quickcheck,action_space,10,100,100,100,1.0,91,0.91,9,1.0,0.000236981,421974.7574700081,0,101,3,36,4,14,0,101,1,89,1000,0.000236981,4219747.574700081
quickcheck,action_space,10,500,500,500,1.0,372,0.744,128,1.0,0.000236981,2109873.7873500404,2,414,23,36,17,14,1,254,5,89,1000,0.000236981,4219747.574700081
quickcheck,action_space,10,1000,1000,1000,1.0,592,0.592,408,1.0,0.000236981,4219747.574700081,3,414,32,36,18,14,4,254,7,89,1000,0.000236981,4219747.574700081
quickcheck,action_space,11,100,100,100,1.0,96,0.96,4,1.0,0.000190272,525563.4039690548,1,15,7,1,3,40,1,71,2,27,1000,0.000190272,5255634.039690548
quickcheck,action_space,11,500,500,500,1.0,346,0.692,154,1.0,0.000190272,2627817.019845274,5,15,23,1,15,40,3,71,3,27,1000,0.000190272,5255634.039690548
quickcheck,action_space,11,1000,1000,1000,1.0,574,0.574,426,1.0,0.000190272,5255634.039690548,7,15,30,1,22,40,5,71,7,27,1000,0.000190272,5255634.039690548
quickcheck,action_space,12,100,100,100,1.0,92,0.92,8,1.0,0.000192034,520741.11876021954,1,15,9,14,3,7,1,45,0,101,1000,0.000192034,5207411.187602196
quickcheck,action_space,12,500,500,500,1.0,358,0.716,142,1.0,0.000192034,2603705.593801098,3,15,26,14,10,7,3,45,3,193,1000,0.000192034,5207411.187602196
quickcheck,action_space,12,1000,1000,1000,1.0,586,0.586,414,1.0,0.000192034,5207411.187602196,4,15,30,14,16,7,5,45,6,193,1000,0.000192034,5207411.187602196
quickcheck,action_space,13,100,100,100,1.0,92,0.92,8,1.0,0.000188961,529209.7311085357,1,32,15,12,5,22,1,31,0,101,1000,0.000188961,5292097.311085356
quickcheck,action_space,13,500,500,500,1.0,349,0.698,151,1.0,0.000188961,2646048.655542678,4,32,30,12,13,22,2,31,3,255,1000,0.000188961,5292097.311085356
quickcheck,action_space,13,1000,1000,1000,1.0,558,0.558,442,1.0,0.000188961,5292097.311085356,7,32,32,12,17,22,2,31,5,255,1000,0.000188961,5292097.311085356
quickcheck,action_space,14,100,100,100,1.0,92,0.92,8,1.0,0.00018889,529408.6505373499,0,101,11,6,5,2,0,101,0,101,1000,0.00018889,5294086.505373498
quickcheck,action_space,14,500,500,500,1.0,356,0.712,144,1.0,0.00018889,2647043.252686749,2,123,27,6,11,2,2,118,2,190,1000,0.00018889,5294086.505373498
quickcheck,action_space,14,1000,1000,1000,1.0,563,0.563,437,1.0,0.00018889,5294086.505373498,5,123,31,6,17,2,5,118,4,190,1000,0.00018889,5294086.505373498
quickcheck,action_space,15,100,100,100,1.0,93,0.93,7,1.0,0.000192986,518172.3026540785,1,44,13,9,3,26,0,101,1,77,1000,0.000192986,5181723.026540785
quickcheck,action_space,15,500,500,500,1.0,371,0.742,129,1.0,0.000192986,2590861.5132703925,4,44,29,9,17,26,2,279,4,77,1000,0.000192986,5181723.026540785
quickcheck,action_space,15,1000,1000,1000,1.0,595,0.595,405,1.0,0.000192986,5181723.026540785,6,44,32,9,22,26,5,279,5,77,1000,0.000192986,5181723.026540785
quickcheck,action_space,16,100,100,100,1.0,92,0.92,8,1.0,0.000190733,524293.1217985351,0,101,10,6,4,2,0,101,0,101,1000,0.000190733,5242931.217985352
quickcheck,action_space,16,500,500,500,1.0,353,0.706,147,1.0,0.000190733,2621465.608992676,1,420,28,6,10,2,0,501,4,222,1000,0.000190733,5242931.217985352
quickcheck,action_space,16,1000,1000,1000,1.0,576,0.576,424,1.0,0.000190733,5242931.217985352,3,420,31,6,18,2,4,592,5,222,1000,0.000190733,5242931.217985352
quickcheck,action_space,17,100,100,100,1.0,89,0.89,11,1.0,0.000201649,495911.2120565934,1,17,5,51,3,6,1,41,2,49,1000,0.000201649,4959112.120565934
quickcheck,action_space,17,500,500,500,1.0,353,0.706,147,1.0,0.000201649,2479556.060282967,5,17,25,51,14,6,1,41,6,49,1000,0.000201649,4959112.120565934
quickcheck,action_space,17,1000,1000,1000,1.0,551,0.551,449,1.0,0.000201649,4959112.120565934,8,17,31,51,21,6,4,41,11,49,1000,0.000201649,4959112.120565934
quickcheck,action_space,18,100,100,100,1.0,93,0.93,7,1.0,0.00018924,528429.507503699,0,101,9,14,6,1,0,101,1,44,1000,0.00018924,5284295.07503699
quickcheck,action_space,18,500,500,500,1.0,357,0.714,143,1.0,0.00018924,2642147.537518495,1,479,31,14,15,1,2,117,5,44,1000,0.00018924,5284295.07503699
quickcheck,action_space,18,1000,1000,1000,1.0,561,0.561,439,1.0,0.00018924,5284295.07503699,3,479,31,14,21,1,6,117,9,44,1000,0.00018924,5284295.07503699
